,Name,Date,Open,High,Low,Close,Volume,Change,Code,MA_5,fast_%K,slow_%K,slow_%D,RSI,STD,Upper,Lower,Score,label,Predict,Prob_1,fast_10,pos_score,pos_title,neg_score,neg_title,MA_10
5066,셀트리온,2022-09-27,158459,161348,157014,159422,407228,0.0060772818205339,68270,160963.6,20.832251924907,23.0146971201227,22.37367020519588,30.769026006867733,7673.872344884443,176311.34468976888,145615.85531023113,1.0,1,0,0.3510969,13.887767460637868,0.9,셀트리온 항암 바이오시밀러 베그젤마 일본서 판매 허가,,,165346.5
5067,셀트리온,2022-09-28,160385,167128,158459,160386,666209,0.0060468442247618,68270,160482.0,33.33992485663437,28.14311489509087,24.515715048378144,31.646035375436924,7867.879199785826,176217.75839957164,144746.24160042836,1.0,1,0,0.46223626,19.447488321125785,1.0,셀트리온 항암제 베그젤마 진출,,,164046.1
5068,셀트리온,2022-09-29,165201,168091,163275,164720,558830,0.0270223086803087,68270,160867.2,69.56757244741357,33.48477709330857,27.2427368054751,40.47507229898411,7530.699605949786,175928.5992118996,145805.80078810043,1.0,1,1,0.64584434,57.14073854367492,1.0, 유가증권시장 공시 셀트리온 DL건설 율촌화학 등,,,163275.4
5069,셀트리온,2022-09-30,163757,172426,163275,169055,643692,0.0263173870811073,68270,162408.4,78.12743316895924,42.68137450865166,30.790151413023587,39.75885531318791,6908.005015334959,176224.4100306699,148592.38996933008,0.8333,1,1,0.68120646,78.12743316895924,1.0, 유가증권시장 공시 셀트리온 태영건설 HDC현대산업개발,1.0,인천 송도 셀트리온 안전교육장서 불 4시간 만에 꺼져,163419.9
5070,셀트리온,2022-10-04,171944,172426,166165,166647,484298,-0.0142438851261423,68270,164046.0,62.50324422527901,52.87408532463862,36.0396097883625,33.73524114468681,6463.011594515283,176972.02318903056,151119.97681096944,1.0,0,1,0.5443281,62.50324422527901,0.929,셀트리온 27조 휴미라 시장 대체사용 추진 유럽 3상 승인,,,163468.1
5071,셀트리온,2022-10-05,168573,169055,165201,165202,322337,-0.0086710231807353,68270,165202.0,48.27808405527315,58.363251750711854,43.109320714480326,38.35608646188851,6117.285517698858,177436.5710353977,152967.4289646023,1.0,0,0,0.4044499,53.12743316895925,0.889,셀트리온 바이오시밀러 매출 성장 지속 매수 신한투자증권,,,163082.8
5072,셀트리온,2022-10-06,166646,168091,158940,163757,402499,-0.0087468674713381,68270,165876.2,35.71852291265016,58.83897136191501,49.24849200784515,37.83738286291455,6010.5532024751255,177897.30640495027,153855.09359504975,1.0,0,0,0.40187562,43.7516221126395,0.636,유럽장질환학회 모레 개막 셀트리온 셀트리온헬스케어 출격,,,163179.1
5073,셀트리온,2022-10-07,163275,165201,159422,159904,372209,-0.023528765182557,68270,164913.0,7.148153640812695,46.35508760059484,51.8225541093024,38.88920929696061,5992.252245700135,176897.50449140026,152928.49550859974,1.0,0,0,0.2535655,18.751622112639502,0.917,셀트리온제약 고덱스 기사회생 급여 유지 결론,,,162890.1
5074,셀트리온,2022-10-11,156532,161348,156050,158941,376662,-0.0060223634180508,68270,162890.2,17.65388373229116,34.260377713261214,50.13835475022432,39.4373610948649,6063.105444302328,175016.41088860467,150763.98911139535,1.0,1,0,0.30282864,17.65388373229116,0.833,셀트리온제약 고덱스캡슐 급여 유지 급여적정성 있음 결론,,,162649.3
5075,셀트리온,2022-10-12,158459,160385,156050,158459,315724,-0.0030325718348317,68270,161252.6,18.52364475201845,25.464457818609105,44.656429249018416,33.33333333333333,5663.133457286911,172578.86691457382,149926.3330854262,1.0,1,0,0.30285877,14.710552027357108,0.71,셀트리온 복제약 2종 유럽 이어 내년 시장 공략 ,,,162649.3
5076,셀트리온,2022-10-13,158459,162312,157977,158941,409865,0.0030417963006204,68270,160000.4,24.00963375134956,20.610767757824384,37.105932450440925,42.59294859471721,4647.309819136262,169295.01963827253,150705.78036172746,1.0,1,0,0.3177496,17.65388373229116,0.812,셀트리온 양호한 이익성장세 지속 목표가는 하락 SK,,,162601.2
5077,셀트리온,2022-10-14,160867,168091,160385,167610,412687,0.0545422515272961,68270,160771.0,96.00531517315838,32.66812620992603,31.871763420043123,56.94388373031893,4187.949935267004,169146.89987053402,152395.10012946598,0.0,1,1,0.6947826,70.59110893991206,,,,,163323.6
5078,셀트리온,2022-10-17,165201,166646,162312,163275,318282,-0.0258636119563271,68270,161445.2,60.00332198322399,43.23915987840829,31.24857787560581,52.56335178875639,3647.597650261981,168740.39530052396,154150.00469947606,1.0,1,0,0.45336592,44.11944308744504,0.667, 임상돋보기 셀트리온헬스케어 램시마SC 전환 데이터 공개,,,163179.1
5079,셀트리온,2022-10-18,165683,170981,164238,170018,381906,0.0412984229061399,68270,163660.6,93.55033152501508,58.41844943695308,36.08019222034419,63.953067284710656,3834.814677095968,171330.22935419195,155990.97064580806,1.0,1,1,0.7209833,85.29555446995603,0.929,셀트리온 피노바이오 플랫폼 기술 도입 기술료 최대 1 8조,,,163275.4
5080,셀트리온,2022-10-19,170500,173871,165201,165202,412649,-0.0283264124975002,68270,165009.2,45.45740531017994,63.805201548585366,43.74834096633944,56.38335468480806,3803.495988773738,172616.19197754748,157402.20802245254,1.0,1,0,0.38296717,51.3551428090455,1.0, 항암제 확보에 최대 4조 쓴다 셀트리온 잇단 기술 도입,,,163130.9
5081,셀트리온,2022-10-20,164720,168091,162793,165202,366817,0.0,68270,166261.4,35.71852291265016,66.1469793808455,52.85558329094366,55.43443917851501,3588.11267312477,173437.62534624952,159085.17465375047,1.0,1,0,0.40653762,51.3551428090455,0.917, 스페셜리포트 CJ 유한양행 셀트리온 국내도 마이크로바이옴에 눈독,,,163130.9
5082,셀트리온,2022-10-21,164238,169536,164238,167610,297164,0.0145760947204029,68270,166261.4,45.83441474175967,56.11279929456576,57.5445179078716,53.4093053982635,3725.0029356805258,173711.40587136106,158811.39412863893,0.0,1,0,0.4338605,64.86729139778913,,,,,163516.2
5083,셀트리온,2022-10-24,171944,174353,168573,171463,410689,0.0229878885508023,68270,167899.0,75.0,59.11213489792094,60.71911291177414,52.87337119946542,4138.5993676716935,176176.19873534338,159621.80126465662,1.0,1,1,0.66828966,84.21023875867344,0.714,삼바 셀트리온 2조 눈앞 SK바사 반토막 ,,,164672.1
5084,셀트리온,2022-10-25,171944,179651,170500,177725,675129,0.0365209986994279,68270,169440.4,88.57515719539684,58.1171000319973,60.65884303078299,62.105516216452486,5132.664527041169,179705.72905408233,159175.07094591766,0.0,1,1,0.74128723,91.83932884199822,,,,,166550.5
5085,셀트리온,2022-10-26,177724,180132,175798,178688,393736,0.0054184836123223,68270,172137.6,91.67195339985004,67.36000964993133,61.36980465105218,64.89375800680303,5807.63537597761,183752.87075195523,160522.3292480448,1.0,1,1,0.6370556,93.4822839088242,1.0,셀트리온헬스 항암 바이오시밀러 베그젤마 유럽 출시,,,168573.4
5086,셀트리온,2022-10-27,181096,183022,179169,183023,394551,0.024260162965616,68270,175701.8,100.00532367972744,80.21736980334678,64.18388273555243,70.00041524790299,6797.255974195022,189296.31194839004,162107.28805160994,0.5,1,1,0.6645052,100.00441754649468,0.737,삼바 셀트리온 따라가나 팬젠 바이오시밀러 해외허가 소식에 3거래일 연속 상승 Why 바이오 ,0.5,노무라 삼바 대신 셀트리온 사라 ,170981.6
5087,셀트리온,2022-10-28,183022,184949,180132,180614,325724,-0.0131622801505821,68270,178302.6,73.52833414753297,85.75615368450144,70.11255361353957,72.16395547945206,7281.65542628549,192865.910852571,163739.28914742902,0.5,1,1,0.55978686,80.84993594557582,0.467,네이버 탈락 셀트리온 재입성 금리 인상에 시총 톱10 물갈이,1.0,셀트리온제약 대법 법인세부과처분취소소송 상고 기각 ,172282.0
5088,셀트리온,2022-10-31,183022,186875,182540,184949,313185,0.0240014616807113,68270,180999.8,88.2381679389313,88.4037872722877,75.97088408841293,75.96023317096542,8180.385738382625,197360.57147676524,164639.02852323474,1.0,0,1,0.6555069,92.0023253882568,1.0, 특징주 셀트리온 3형제 3분기 호실적 기대감에 장 초반 강세,,,174449.4
5089,셀트리온,2022-11-01,183504,184949,178206,179169,386380,-0.0312518586204845,68270,181288.6,30.43242755258644,76.77524134372563,79.70251235075858,68.69471023650479,8502.333249253783,198293.2664985076,164283.93350149243,0.0,0,0,0.3107586,68.0009965949672,,,,,175364.5
5090,셀트리온,2022-11-02,179169,182059,174834,180614,442551,0.0080650112463651,68270,181673.8,48.00265758657919,68.04138218107144,79.83878685698662,69.22967721328057,8838.196982702522,199350.19396540505,163997.40603459495,1.0,0,0,0.4429339,74.00132879328959,0.543,황제주 넘보는 삼바 셀트리온 시총 10위로,,,176905.7
5091,셀트리온,2022-11-03,176279,180614,174353,178206,351165,-0.0133322998217192,68270,180710.4,30.76984507267209,54.19428645966038,74.63417018824933,60.57653916793101,8942.939811576185,198596.2796231524,162824.52037684762,0.0,0,0,0.34497884,61.70428943764633,,,,,178206.1
5092,셀트리온,2022-11-04,176761,179169,176279,177243,265881,-0.0054038584559442,68270,180036.2,23.07938029068839,44.104495688291465,66.30383858900733,64.94863013698631,8902.716572975842,197841.6331459517,162230.76685404833,1.0,0,0,0.2968954,47.371871926565404,0.692, 바이오시밀러 2종 장착 셀트리온 삼바 추격 나선 종근당 약 읽어주는 안경진 기자 ,,,179169.4
5093,셀트리온,2022-11-07,178206,179651,175798,176280,279742,-0.0054332188013066,68270,178302.4,18.186107965269912,30.09408369355919,54.641897873261634,57.647777234978015,8541.015639088911,195384.43127817783,161220.36872182216,1.0,0,0,0.30666518,35.29770992366412,0.5,셀트리온헬케 에코프로비엠 누르고 코스닥 시총 1위 탈환 개장시황 ,,,179651.1
5094,셀트리온,2022-11-08,177242,181577,177242,180614,339317,0.0245858860903107,68270,178591.4,81.2483778873605,40.257273760514,47.33830435661931,69.04691284789163,8140.874354133899,194873.14870826775,162309.6512917322,0.0,0,1,0.5994959,50.0,,,,,179940.0
5095,셀트리온,2022-11-09,181577,182059,179169,180614,283060,0.0,68270,178591.4,81.2483778873605,46.90641782067026,43.111311484539065,69.04691284789163,7505.527633180014,193602.45526636,163580.34473363997,1.0,0,1,0.5399295,50.0,0.917,정두영 피노바이오 대표 셀트리온과 손잡고 차세대 항암제 내놓겠다 ,,,180132.6
5096,셀트리온,2022-11-10,182540,184467,179651,180133,448283,-0.0026631379627271,68270,178976.8,50.00576767793287,50.75360234172242,42.42317466095148,66.2505515039838,6663.923171968938,192304.64634393787,165648.9536560621,0.8,0,0,0.44589555,46.15876058137678,1.0, 특징주 셀트리온 3Q 호실적에 약세장 속 상승 ,0.786,셀트리온제약 법인세 100억 취소 소송 최종 승소,179843.6
5097,셀트리온,2022-11-11,184467,186875,182540,184949,493483,0.0267358007694313,68270,180518.0,82.61262074568927,62.66025043272259,46.1343256098377,67.07347951587583,6723.01577437035,193964.0315487407,167071.9684512593,1.0,0,1,0.6890387,84.61907043603259,0.818,셀트리온 3분기 깜짝실적 에 목표가도 올랐는데 주가는 약보합,,,180277.1
5098,셀트리온,2022-11-14,183022,185430,177242,178206,628598,-0.0364586994252469,68270,180903.2,10.007266687428633,61.02448217715433,52.32040530655674,50.60162601626016,5992.214386387894,192887.6287727758,168918.77122722424,1.0,0,0,0.23722167,30.769845072672094,1.0,셀트리온헬스케어 시밀러 호조에 3Q 영업이익 전년동기 230 급증,,,179602.8
5099,셀트리온,2022-11-15,179651,182059,178206,181096,417500,0.0162171868511722,68270,180999.6,40.00830478563272,52.77646755680878,54.82424406581568,52.87337119946542,5819.841506235227,192639.2830124705,169359.91698752955,1.0,0,0,0.44019553,53.84922536336049,0.95,셀트리온제약 3분기 기준 역대 최대 실적 매출 1038억 영업이익 135억원,,,179795.5
5100,셀트리온,2022-11-16,181577,183022,171944,172908,775064,-0.0452135883730175,68270,179458.4,6.456365950036837,37.81806516934405,53.00657353555046,38.94656321713474,5176.790949675915,189811.9818993518,169104.81810064818,1.0,0,0,0.22032616,6.456365950036837,0.909, 셀트리온 삼형제 함박웃음,,,179024.9
5101,셀트리온,2022-11-17,172908,175798,172908,172908,413791,0.0,68270,178013.4,6.456365950036837,29.108184823764844,48.67749003195893,41.11105984404559,4406.272208880485,186825.94441776097,169200.85558223902,1.0,0,0,0.2527365,6.456365950036837,0.737,셀트리온 케미컬 사업 반쪽 성장 서정진 5조원 투자 언제 ,,,178495.1
5102,셀트리온,2022-11-18,173871,174353,171463,171463,247258,-0.0083570453651652,68270,175316.2,0.0,12.585660674626988,38.66257208033981,33.33250939292071,3975.09169537605,183266.3833907521,167366.01660924792,1.0,0,0,0.24256752,0.0,0.857,셀트리온 CT P42 관련 특허 소송 1심 승소 ,,,177917.1
5103,셀트리온,2022-11-21,172426,173871,169055,170500,251389,-0.0056163720452808,68270,173775.0,10.345815135676952,12.65337036427665,28.98834971776428,37.837762002300856,4070.0658716789135,181915.13174335784,165634.86825664216,1.0,0,0,0.27991918,8.108866442199776,1.0,셀트리온 실적모멘텀 따른 반등 본격화 기대 신한,,,177339.1
5104,셀트리온,2022-11-22,169536,172426,169055,170018,275838,-0.0028269794721407,68270,171559.4,6.894823512565333,6.030674109663175,19.639191028335155,34.72142115584266,4489.998040946051,180539.3960818921,162579.40391810788,1.0,0,0,0.26458097,5.404040404040404,0.917,셀트리온 악템라 바이오시밀러 다변화 피하주사 제형 임상 ,,,176279.5
5105,셀트리온,2022-11-23,171463,171463,166646,168573,324003,-0.0084991000952839,68270,170692.4,21.055506993007,8.950502318257206,13.865678458117785,35.7132263518524,4965.889605977055,180624.1792119541,160760.6207880459,0.0,0,0,0.3439337,9.525928122991743,,,,,175075.4
5106,셀트리온,2022-11-24,169536,172426,169536,170982,234435,0.014290544749159,68270,170307.2,56.2605423640846,18.91133760106676,11.826309013578166,41.09616314457181,5004.088701653165,180315.37740330637,160299.02259669369,1.0,0,1,0.50483835,21.43457412625439,0.8,셀트리온 바이오시밀러 시장 확대 대표 수혜 기업 유안타,,,174160.3
5107,셀트리온,2022-11-25,171463,172426,168573,168573,180889,-0.0140892023721794,68270,169729.2,26.67128027681661,24.24559365643008,14.158295609938785,39.472749624368255,5264.21973923572,180257.63947847145,159200.76052152857,1.0,0,0,0.37663853,10.25873083475298,1.0,셀트리온 다양한 항체기반 기술서 두각 바이오시밀러와 시너지 낸다,,,172522.7
5108,셀트리온,2022-11-28,170018,170018,165683,166647,248776,-0.0114253172216191,68270,168958.6,14.29630728162539,25.035692085619768,16.634759954207407,29.57861800742755,5290.567411595978,179539.73482319198,158377.46517680804,1.0,1,0,0.28810686,5.559720860487918,0.929,셀트리온 램시마SC 글로벌 임상 3상 2건서 유효성 확보,,,171366.8
5109,셀트리온,2022-11-29,165201,170981,165201,170018,213487,0.02022838694966,68270,168958.6,66.67128027681662,36.990983438470025,22.82682181996877,35.897572402044304,5350.541043700597,179659.6820874012,158257.51791259882,1.0,1,1,0.5453031,27.029908534874583,1.0,셀트리온 램시마SC 진출 초읽기,,,170259.0
5110,셀트리온,2022-11-30,169536,171463,168573,169537,319869,-0.0028291122116481,68270,169151.4,60.01384083044983,44.7826502059586,29.993251397509056,35.897572402044304,5314.991571989892,179781.38314397977,158521.41685602022,1.0,1,0,0.47102687,40.91724072850807,1.0,셀트리온 램시마SC 특허권 확보 신약 지위 강화 ,,,169921.9
5111,셀트리온,2022-12-01,172908,173871,170500,171945,250186,0.0142033892306694,68270,169344.0,77.78546712802769,49.08763515874721,36.028510909045146,31.50739476678044,5267.747299148982,179879.49459829796,158808.50540170204,1.0,1,1,0.6100848,73.68881118881119,1.0,셀트리온제약 항암 바이오시밀러 베그젤마 국내 출시,,,169825.6
5112,셀트리온,2022-12-02,171944,171944,167610,167610,242687,-0.0252115502050074,68270,169151.4,27.78546712802768,49.31047252898942,41.04148668355701,33.823888617489004,5409.536852420036,179970.47370484006,158332.32629515993,0.0,1,0,0.26097515,27.78546712802768,,,,,169440.3
5113,셀트리온,2022-12-05,168091,169055,165683,167129,209390,-0.0028697571743929,68270,169247.8,22.23760092272203,50.89873125720875,46.21409451787481,26.98480703951489,5562.768425438723,180373.33685087744,158122.26314912253,1.0,1,0,0.27913967,22.23760092272203,0.8,셀트리온 램시마 시판 후 연구 아태 류마티스학회 발표,,,169103.2
5114,셀트리온,2022-12-06,166646,168573,165683,165684,236331,-0.0086460159517498,68270,168381.0,0.0122129946262823,37.56691780077069,46.32928139033494,34.69491525423729,5520.071569645085,179421.14313929016,157340.85686070984,0.0,1,0,0.2157011,5.570934256055363,,,,,168669.8
5115,셀트리온,2022-12-07,166165,169536,164238,168092,290869,0.0145336906400135,68270,168092.0,40.00830478563272,33.56581059180727,44.08591346750468,40.74131036604122,5251.922910736463,178595.84582147293,157588.15417852707,1.0,1,0,0.41382837,40.00830478563272,0.9,셀트리온 내년 바이오시밀러 성장으로 영업이익 1조 육박 전망,,,168621.7
5116,셀트리온,2022-12-08,169055,170500,167610,170018,495728,0.0114580110891655,68270,167706.6,75.00648845055801,33.01001485631333,40.8703894070179,47.27245271622183,4886.470748785736,177479.54149757148,157933.65850242853,1.0,1,1,0.6190525,60.00207619640818,0.8,셀트리온 인천 스타트업파크서 바이오 스타트업과 협력 성과 ,,,168525.3
5117,셀트리온,2022-12-09,170500,173871,168573,173871,450556,0.0226623063440341,68270,168958.8,100.0,47.4529214307078,40.49887918736157,55.737091119507134,3761.308169661005,176481.416339322,161436.18366067798,1.0,1,1,0.68755233,100.0,0.952, 2022 납세대상 셀트리온 토종 제약바이오기업 최초 매출 2조원 눈 앞,,,169055.1
5118,셀트리온,2022-12-12,172426,173871,170018,170018,174545,-0.0221601072059169,68270,169536.6,60.00207619640818,55.00581648544502,41.32029623300883,50.0,3332.693639464368,176201.98727892875,162871.21272107126,0.0,1,0,0.422961,60.00207619640818,,,,,169392.2
5119,셀트리온,2022-12-13,171463,173389,169536,172427,186116,0.0141690879789198,68270,170885.2,85.00986193293886,72.00534627310753,48.207981927476204,55.71572640446106,2255.06910789171,175395.33821578344,166375.06178421658,1.0,1,1,0.64033455,85.00986193293886,1.0,셀트리온 혈액암약 트룩시마 시판 후 조사서도 효능 입증,,,169633.1
5120,셀트리온,2022-12-14,172908,177242,172908,175316,311450,0.0167549165733904,68270,172330.0,80.00415282392026,80.00451588076504,57.49572298526776,56.33736912908697,2475.0830814974925,177280.16616299498,167379.83383700502,0.0,0,1,0.65994775,85.18917256228853,,,,,170211.0
5121,셀트리온,2022-12-15,175316,176761,172908,172908,199756,-0.0137351981564717,68270,172908.0,50.00576767793287,75.00437172624001,65.89459435925309,56.33901675781593,2475.0830814974925,177858.16616299498,167957.83383700502,1.0,0,0,0.39207765,66.67179329437096,0.667,셀트리온그룹 13년째 지역 소외계층에 성탄 나눔 ,,,170307.3
5122,셀트리온,2022-12-16,170018,172426,170018,172427,269006,-0.0027818261734564,68270,172619.2,37.51622112639502,62.50761595151903,68.90553326341532,58.82496641016245,2512.8100075412453,177644.8200150825,167593.5799849175,0.0,0,0,0.35220587,62.97293140572132,,,,,170789.0
5123,셀트리온,2022-12-19,172908,174834,171944,172427,253099,0.0,68270,173101.0,37.51622112639502,58.01044493751639,69.50645895382961,54.1001463730129,2564.7701240584474,178230.5402481169,167971.4597518831,1.0,0,0,0.37412414,62.97293140572132,0.938,셀트리온그룹 3사 현금 주식 동시배당 주식배당 결정,,,171318.8
5124,셀트리온,2022-12-20,171944,171944,168091,170982,346422,-0.0083803580645722,68270,172812.0,31.59217571850071,47.32690769462876,64.57077123813386,52.381266273359486,2570.0050910864456,177952.0101821729,167671.9898178271,0.0,0,0,0.35055098,51.86096585665949,,,,,171848.6
5125,셀트리온,2022-12-21,171944,174353,171463,172908,237155,0.0112643436151174,68270,172330.4,55.55940023068051,42.437957175980806,57.05745949717701,51.6125791218728,2602.901791078595,177536.20358215718,167124.5964178428,0.0,0,0,0.4522069,55.00415282392026,,,0.629,서정진 셀트리온 회장 엔터테인먼트 화장품 사업 실패로 돌아가나,172330.2
5126,셀트리온,2022-12-22,173389,174834,172426,174353,237401,0.0083570453651653,68270,172619.4,92.86667655346284,51.0101389510868,52.25861294214637,62.50139048537209,2742.781003173405,178104.96200634682,167133.83799365317,1.0,0,1,0.58574724,68.4296798164135,1.0,에이비프로바이오 셀트리온과 이중항체 항암제 개발 세포실험 첫 마일스톤 수령 ,,,172763.7
5127,셀트리온,2022-12-23,170500,172426,166646,166647,488253,-0.0441976908914673,68270,171463.4,0.0122129946262823,43.50933732473306,48.45895721678917,49.29519798795111,2851.0157487796832,177165.43149755936,165761.36850244063,1.0,0,0,0.20788573,0.0094375235938089,1.0,셀트리온 자가면역질환 치료제 램시마SC FDA 허가 신청 ,,,172041.3
5128,셀트리온,2022-12-26,167610,169055,166165,169055,432546,0.0144497050651977,68270,170789.0,33.33717845195524,42.6735287898451,45.39157398725492,54.79420883465597,2725.685686748915,176240.37137349782,165337.62862650218,1.0,0,0,0.3996354,26.090096596551412,1.0,셀트리온 등 제약 바이오 배당 무상증자 등 주주 친화 나서,,,171945.0
5129,셀트리온,2022-12-27,169536,171463,168091,170500,678885,0.0085475141226227,68270,170692.6,50.00576767793287,46.35624718173153,45.19744188467547,53.521085570567934,2721.7584891893453,176136.1169783787,165249.0830216213,0.0,0,0,0.46695587,39.13514489482712,,,,,171752.3
5130,셀트리온,2022-12-28,169000,170500,164500,165500,560269,-0.0293255131964809,68270,169211.0,9.676795045480937,37.179726144691614,44.14579567841764,43.93849951701191,2951.939937932017,175114.87987586405,163307.12012413595,1.0,0,0,0.23498097,8.15594160345812,0.826, 2023 바이오주 전망 삼바 셀트리온 등 실적 딛고 주가 반등 노린다,,,170770.7
5131,셀트리온,2022-12-29,164500,165000,159500,160500,432740,-0.0302114803625377,68270,166440.4,7.736345350456444,20.153659904090336,37.974499869018345,32.59664193674345,3675.7968616627354,173791.99372332546,159088.80627667453,1.0,0,0,0.22563751,6.52145558888744,0.562,920억 날아갈 판 휴마시스 셀트리온 계약 해지 대응은 ,,,169529.9
5132,셀트리온,2023-01-02,161000,164000,160000,160000,290850,-0.0031152647975077,68270,165111.0,4.179553623672992,20.98712802989968,33.470058010051666,35.71387827277394,4272.750598089248,173656.5011961785,156565.4988038215,0.8,0,0,0.25716305,3.26072779444372,0.923,삼성바이오 셀트리온 새해 최고실적 기대 바이오 회복 이끌까,0.405, 35만원 16만원 반토막 끝까지 믿었던 셀트리온 신화의 배신,168287.2
5133,셀트리온,2023-01-03,160000,162000,157500,159000,313306,-0.0062499999999999,68270,163100.0,10.74267707512712,16.468227754534055,28.22899780298945,30.05081270614805,4860.232356076217,172820.46471215243,153379.53528784757,1.0,1,0,0.2882734,8.653513326410522,1.0,셀트리온 토종 램시마 10년만에 100개국서 허가 획득,,,166944.5
5134,셀트리온,2023-01-04,158500,161500,156000,160500,272316,0.009433962264151,68270,161100.0,31.03448275862069,12.67397077067162,21.49254252077747,27.03942474584676,5181.397448900317,171462.79489780063,150737.20510219937,1.0,1,0,0.42529082,23.892959541255177,1.0,셀트리온헬스케어 히크마와 중동 아프리카 베그젤마 판매 계약,,,165896.3
5135,셀트리온,2023-01-05,161000,165000,160500,163000,290217,0.0155763239875388,68270,160600.0,77.77777777777779,26.29416731713099,19.315430755265343,34.68908394115465,5344.307618716403,171288.6152374328,149911.3847625672,1.0,1,1,0.5850063,37.16682595306361,1.0,셀트리온 항암 바이오시밀러 베그젤마 캐나다 판매허가 ,,,164905.5
5136,셀트리온,2023-01-06,161500,165000,161500,163500,230828,0.0030674846625766,68270,161200.0,83.33333333333334,41.41356491370637,23.567411757188555,36.21312741312742,5452.081239238739,172104.1624784775,150295.8375215225,1.0,1,1,0.57625484,45.65932058930963,1.0,셀트리온 아바스틴 바이오시밀러 베그젤마 캐나다 판매허가 획득,,,163820.2
5137,셀트리온,2023-01-09,166000,167500,164000,166000,227362,0.0152905198776758,68270,162400.0,86.95652173913044,57.96895853679786,30.963777858568186,40.78566308243728,5310.407907793239,173020.81581558648,151779.18418441352,1.0,1,1,0.58452606,64.67050378322448,0.8,셀트리온 라니 테라퓨틱스와 먹는 항체치료제 개발 착수,,,163755.5
5138,셀트리온,2023-01-10,166000,167000,164000,165000,239727,-0.0060240963855421,68270,163600.0,78.26086956521739,71.4725970348159,41.96465171462456,41.31280859715365,5323.518884682718,174247.03776936544,152952.96223063456,1.0,1,1,0.54821444,58.20345340490203,0.917,셀트리온헬스케어 브라질서 2년 연속 램시마 입찰 수주,,,163350.0
5139,셀트리온,2023-01-11,166000,167500,165500,166500,246757,0.009090909090909,68270,164800.0,85.71428571428571,82.40855762594892,55.911569085680014,40.5775791083402,5207.150359922029,175214.30071984406,154385.69928015594,0.0,1,1,0.58848274,72.41379310344827,,,,,162950.0
5140,셀트리온,2023-01-12,167500,170000,167000,168000,308564,0.0090090090090089,68270,165800.0,76.47058823529412,82.14711971745217,67.08215956574426,40.67353709738983,4863.829228660504,175527.658457321,156072.341542679,0.0,0,1,0.61036974,85.71428571428571,,,,,163200.0
5141,셀트리온,2023-01-13,169000,172000,168500,169000,278561,0.0059523809523809,68270,166900.0,62.5,77.98045305078551,74.3955371931601,54.301173545863335,4688.716965932629,176277.43393186526,157522.56606813474,1.0,0,0,0.48417524,81.25,0.792,삼바 셀트리온도 점찍었다 차세대 항암제 ADC 선점 경쟁,,,164050.0
5142,셀트리온,2023-01-16,170000,170000,168000,168000,154591,-0.0059171597633136,68270,167300.0,50.0,70.58914870295942,76.9195752263924,47.966852958180766,4509.6693821858,176319.3387643716,158280.6612356284,0.8,0,0,0.4266039,75.0,1.0,셀트리온 EMA에 유플라이마 20mg 추가 허가 신청,0.5, 셀트리온 4Q 실적 컨센서스 하회 2023년 매출 2조 5800억 전망 Why 바이오 ,164850.0
5143,셀트리온,2023-01-17,168000,168500,163000,163500,330668,-0.0267857142857143,68270,167000.0,5.555555555555555,56.04808590102705,73.83467299963463,37.93103448275862,4337.814934696478,175675.62986939296,158324.37013060704,1.0,0,0,0.24026906,46.875,0.667, 브라질 입찰 노하우 공개 셀트리온헬스케어 발표회,,,165300.0
5144,셀트리온,2023-01-18,163500,164500,162000,164000,211709,0.003058103975535,68270,166500.0,20.0,42.90522875816991,65.93400722607882,46.93877551020408,4205.043892040952,174910.0877840819,158089.9122159181,0.0,0,0,0.25782835,30.434782608695656,,,,,165650.0
5145,셀트리온,2023-01-19,162500,166000,162000,164000,195569,0.0,68270,165700.0,20.0,31.611111111111093,55.8268055048106,58.97435897435897,3867.787629190148,173435.5752583803,157964.4247416197,1.0,1,0,0.29956505,23.809523809523807,0.84,셀트리온 글로벌 신약개발 기업 도약 드라이브 본격화,,,165750.0
5146,셀트리온,2023-01-20,163500,164000,161500,162500,242051,-0.0091463414634146,68270,164400.0,11.76470588235294,21.46405228758168,44.52352535216984,56.09756097560975,3274.721312335222,170949.44262467045,157850.55737532955,1.0,1,0,0.26361415,9.523809523809524,0.567,셀트리온 바이오시밀러 신약으로 성장 가속화 3사 합병은 언제쯤 ,,,165650.0
5147,셀트리온,2023-01-25,163000,165300,163000,164500,200722,0.0123076923076923,68270,163700.0,42.85714285714285,20.03548085901025,34.41279178338001,62.7906976744186,3243.7926449547144,170187.58528990942,157212.41471009058,1.0,1,0,0.43386275,28.57142857142857,0.913,셀트리온그룹 포트폴리오 확장 올해 북미 시장 공략 ,,,165500.0
5148,셀트리온,2023-01-26,164100,165300,163300,165300,304929,0.0048632218844983,68270,164060.0,84.44444444444444,35.813258636788035,30.365826330532208,61.53846153846154,3078.516389053736,170217.03277810747,157902.96722189253,1.0,1,1,0.554987,36.19047619047619,0.833,셀트리온헬스케어 9000억 시장에 베그젤마 출시,,,165530.0
